"protocolo";"data.atendimento";"situacao";"espera.encaminhamento";"data.captura"
"4335232";"04/10/2016 01:01:13";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4335202";"05/10/2016 01:01:14";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4335158";"26/10/2016 01:01:58";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4335083";"17/10/2016 01:01:54";"DesistÃªncia de Vaga na Escola";"27 dia(s)";2016-11-02 00:41:57
"4335022";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4334911";"04/10/2016 01:03:53";"Matriculado";"15 dia(s)";2016-11-02 00:41:57
"4334817";"04/10/2016 01:01:13";"Matriculado";"15 dia(s)";2016-11-02 00:41:57
"4334814";"20/10/2016 01:04:17";"Recusa Auto.NÃ£o Comparecimento";"15 dia(s)";2016-11-02 00:41:57
"4334809";"08/10/2016 01:04:34";"Recusa Auto.NÃ£o Comparecimento";"19 dia(s)";2016-11-02 00:41:57
"4334703";"04/10/2016 01:01:13";"Matriculado";"15 dia(s)";2016-11-02 00:41:57
"4334671";"07/10/2016 01:04:12";"Matriculado";"18 dia(s)";2016-11-02 00:41:57
"4334650";"13/10/2016 01:01:41";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4334609";"11/10/2016 01:01:19";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4334581";"28/10/2016 01:02:13";"Matriculado";"39 dia(s)";2016-11-02 00:41:57
"4334516";"06/10/2016 01:01:25";"Matriculado";"17 dia(s)";2016-11-02 00:41:57
"4334470";"29/10/2016 01:02:18";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4334425";"04/10/2016 01:01:13";"DeterminaÃ§Ã£o Legal: 30860000000000 - DesistÃªncia de Vaga na Escola";"15 dia(s)";2016-11-02 00:41:57
"4333368";"08/10/2016 01:01:36";"Matriculado";"19 dia(s)";2016-11-02 00:41:57
"4333357";"08/10/2016 01:01:36";"Matriculado";"19 dia(s)";2016-11-02 00:41:57
"4333317";"19/10/2016 01:01:30";"Matriculado";"30 dia(s)";2016-11-02 00:41:57
"4333265";"18/10/2016 01:01:43";"Matriculado";"29 dia(s)";2016-11-02 00:41:57
"4333165";"07/10/2016 01:01:17";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4333122";"29/10/2016 01:02:18";"Matriculado";"43 dia(s)";2016-11-02 00:41:57
"4333077";"11/10/2016 01:01:19";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4332946";"10/10/2016 01:01:24";"Matriculado";"24 dia(s)";2016-11-02 00:41:57
"4332897";"20/10/2016 01:01:38";"Matriculado";"34 dia(s)";2016-11-02 00:41:57
"4332890";"29/10/2016 01:02:18";"Matriculado";"43 dia(s)";2016-11-02 00:41:57
"4332857";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"34 dia(s)";2016-11-02 00:41:57
"4332580";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"3 dia(s)";2016-11-02 00:41:57
"4332482";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"44 dia(s)";2016-11-02 00:41:57
"4332459";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4332441";"12/10/2016 01:04:03";"Matriculado";"27 dia(s)";2016-11-02 00:41:57
"4332264";"06/10/2016 01:04:18";"DesistÃªncia de Vaga na Escola";"21 dia(s)";2016-11-02 00:41:57
"4332155";"07/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4332118";"07/10/2016 01:01:17";"Matriculado";"22 dia(s)";2016-11-02 00:41:57
"4332112";"18/10/2016 01:01:43";"Matriculado";"33 dia(s)";2016-11-02 00:41:57
"4331921";"11/10/2016 01:01:19";"DesistÃªncia de Vaga na Escola";"26 dia(s)";2016-11-02 00:41:57
"4331832";"21/10/2016 01:01:37";"Matriculado";"36 dia(s)";2016-11-02 00:41:57
"4331810";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"35 dia(s)";2016-11-02 00:41:57
"4331707";"02/10/2016 01:00:57";"Matriculado";"17 dia(s)";2016-11-02 00:41:57
"4331619";"21/10/2016 01:01:37";"Matriculado";"36 dia(s)";2016-11-02 00:41:57
"4331578";"05/10/2016 01:01:14";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4331511";"22/10/2016 01:01:42";"DesistÃªncia de Vaga na Escola";"38 dia(s)";2016-11-02 00:41:57
"4331304";"07/10/2016 01:01:17";"Recusa Auto.NÃ£o Comparecimento";"23 dia(s)";2016-11-02 00:41:57
"4331276";"18/10/2016 01:01:43";"Matriculado";"15 dia(s)";2016-11-02 00:41:57
"4331258";"19/10/2016 01:01:30";"Matriculado";"35 dia(s)";2016-11-02 00:41:57
"4331235";"08/10/2016 01:01:36";"Matriculado";"24 dia(s)";2016-11-02 00:41:57
"4331049";"08/10/2016 01:01:36";"Recusa Auto.NÃ£o Comparecimento";"24 dia(s)";2016-11-02 00:41:57
"4330938";"05/10/2016 01:01:14";"Matriculado";"21 dia(s)";2016-11-02 00:41:57
"4330923";"03/10/2016 01:00:55";"Matriculado";"19 dia(s)";2016-11-02 00:41:57
"4330906";"18/10/2016 01:01:43";"DesistÃªncia de Vaga na Escola";"34 dia(s)";2016-11-02 00:41:57
"4330835";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"46 dia(s)";2016-11-02 00:41:57
"4330832";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"46 dia(s)";2016-11-02 00:41:57
"4330808";"07/10/2016 01:01:17";"DeterminaÃ§Ã£o Legal: 60930000000000 - Recusa Auto.NÃ£o Comparecimento";"2 dia(s)";2016-11-02 00:41:57
"4330751";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4329694";"13/10/2016 01:01:41";"Recusa Auto.NÃ£o Comparecimento";"30 dia(s)";2016-11-02 00:41:57
"4329660";"02/10/2016 01:00:57";"Matriculado";"19 dia(s)";2016-11-02 00:41:57
"4329592";"29/10/2016 01:02:18";"Matriculado";"46 dia(s)";2016-11-02 00:41:57
"4329542";"15/10/2016 01:05:16";"Matriculado";"32 dia(s)";2016-11-02 00:41:57
"4329477";"04/10/2016 01:01:13";"Matriculado";"21 dia(s)";2016-11-02 00:41:57
"4329366";"06/10/2016 01:01:25";"Recusa Auto.NÃ£o Comparecimento";"2 dia(s)";2016-11-02 00:41:57
"4329341";"07/10/2016 01:01:17";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4329302";"02/10/2016 01:00:57";"Recusa Auto.NÃ£o Comparecimento";"5 dia(s)";2016-11-02 00:41:57
"4329283";"28/10/2016 01:02:13";"Matriculado";"45 dia(s)";2016-11-02 00:41:57
"4329112";"18/10/2016 01:01:43";"DesistÃªncia de Vaga na Escola";"35 dia(s)";2016-11-02 00:41:57
"4329064";"08/10/2016 01:01:36";"DesistÃªncia de Vaga na Escola";"2 dia(s)";2016-11-02 00:41:57
"4328985";"15/10/2016 01:02:13";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4328913";"28/10/2016 01:02:13";"DesistÃªncia de Vaga na Escola";"18 dia(s)";2016-11-02 00:41:57
"4328796";"06/10/2016 01:01:25";"Recusa Auto.NÃ£o Comparecimento";"24 dia(s)";2016-11-02 00:41:57
"4328713";"25/10/2016 01:01:19";"Matriculado";"43 dia(s)";2016-11-02 00:41:57
"4328709";"07/10/2016 01:01:17";"Recusa Auto.NÃ£o Comparecimento";"25 dia(s)";2016-11-02 00:41:57
"4328675";"07/10/2016 01:01:17";"Matriculado";"25 dia(s)";2016-11-02 00:41:57
"4328593";"05/10/2016 01:01:14";"Matriculado";"23 dia(s)";2016-11-02 00:41:57
"4328539";"18/10/2016 01:01:43";"Matriculado";"36 dia(s)";2016-11-02 00:41:57
"4328517";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"47 dia(s)";2016-11-02 00:41:57
"4328508";"04/10/2016 01:01:13";"Recusa Auto.NÃ£o Comparecimento";"22 dia(s)";2016-11-02 00:41:57
"4328337";"11/10/2016 01:01:19";"DesistÃªncia de Vaga na Escola";"29 dia(s)";2016-11-02 00:41:57
"4328317";"07/10/2016 01:01:17";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4328305";"12/10/2016 01:01:12";"Matriculado";"30 dia(s)";2016-11-02 00:41:57
"4328258";"04/10/2016 01:01:13";"Recusa Auto.NÃ£o Comparecimento";"22 dia(s)";2016-11-02 00:41:57
"4328191";"05/10/2016 01:01:14";"Matriculado";"26 dia(s)";2016-11-02 00:41:57
"4328179";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4328161";"26/10/2016 01:01:58";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4328148";"07/10/2016 01:01:17";"Matriculado";"28 dia(s)";2016-11-02 00:41:57
"4328097";"23/10/2016 01:01:23";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"44 dia(s)";2016-11-02 00:41:57
"4328052";"18/10/2016 01:01:43";"Matriculado";"8 dia(s)";2016-11-02 00:41:57
"4327996";"12/10/2016 01:01:12";"DesistÃªncia de Vaga na Escola";"33 dia(s)";2016-11-02 00:41:57
"4327922";"04/10/2016 01:03:53";"DesistÃªncia de Vaga na Escola";"25 dia(s)";2016-11-02 00:41:57
"4327773";"26/10/2016 01:01:58";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4327743";"04/10/2016 01:01:13";"Recusa Auto.NÃ£o Comparecimento";"25 dia(s)";2016-11-02 00:41:57
"4327735";"07/10/2016 01:01:17";"Matriculado";"28 dia(s)";2016-11-02 00:41:57
"4327714";"07/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"28 dia(s)";2016-11-02 00:41:57
"4327701";"15/10/2016 01:02:13";"Matriculado";"36 dia(s)";2016-11-02 00:41:57
"4327680";"07/10/2016 01:01:17";"Matriculado";"28 dia(s)";2016-11-02 00:41:57
"4327675";"02/10/2016 01:00:57";"Matriculado";"13 dia(s)";2016-11-02 00:41:57
"4327674";"07/10/2016 01:01:17";"Recusa Auto.NÃ£o Comparecimento";"28 dia(s)";2016-11-02 00:41:57
"4327664";"08/10/2016 01:04:34";"Matriculado";"29 dia(s)";2016-11-02 00:41:57
"4327576";"14/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"36 dia(s)";2016-11-02 00:41:57
"4327571";"02/10/2016 01:00:57";"Matriculado";"11 dia(s)";2016-11-02 00:41:57
"4327547";"29/10/2016 01:02:18";"DesistÃªncia de Vaga na Escola";"9 dia(s)";2016-11-02 00:41:57
"4327364";"15/10/2016 01:02:13";"Recusa Auto.NÃ£o Comparecimento";"37 dia(s)";2016-11-02 00:41:57
"4327303";"22/10/2016 01:01:42";"Matriculado";"44 dia(s)";2016-11-02 00:41:57
"4327246";"20/10/2016 01:01:38";"Matriculado";"42 dia(s)";2016-11-02 00:41:57
"4327127";"19/10/2016 01:01:30";"DesistÃªncia de Vaga na Escola";"41 dia(s)";2016-11-02 00:41:57
"4326844";"12/10/2016 01:01:12";"Recusa Auto.NÃ£o Comparecimento";"34 dia(s)";2016-11-02 00:41:57
"4326829";"15/10/2016 01:02:13";"Recusa Auto.NÃ£o Comparecimento";"37 dia(s)";2016-11-02 00:41:57
"4326773";"14/10/2016 01:01:17";"Matriculado";"38 dia(s)";2016-11-02 00:41:57
"4326767";"07/10/2016 01:01:17";"Matriculado";"31 dia(s)";2016-11-02 00:41:57
"4326726";"05/10/2016 01:01:14";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4326719";"07/10/2016 01:01:17";"Recusa Auto.NÃ£o Comparecimento";"2 dia(s)";2016-11-02 00:41:57
"4326715";"26/10/2016 01:01:58";"Matriculado";"50 dia(s)";2016-11-02 00:41:57
"4326690";"12/10/2016 01:01:12";"Matriculado";"8 dia(s)";2016-11-02 00:41:57
"4326617";"15/10/2016 01:02:13";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4326560";"14/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4326516";"12/10/2016 01:01:12";"Recusa Auto.NÃ£o Comparecimento";"36 dia(s)";2016-11-02 00:41:57
"4326480";"12/10/2016 01:01:12";"DesistÃªncia de Vaga na Escola";"36 dia(s)";2016-11-02 00:41:57
"4326459";"19/10/2016 01:01:30";"Matriculado";"5 dia(s)";2016-11-02 00:41:57
"4326450";"04/10/2016 01:01:13";"DesistÃªncia de Vaga na Escola";"28 dia(s)";2016-11-02 00:41:57
"4326449";"18/10/2016 01:01:43";"Matriculado";"11 dia(s)";2016-11-02 00:41:57
"4326280";"11/10/2016 01:01:19";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4326239";"07/10/2016 01:01:17";"Matriculado";"15 dia(s)";2016-11-02 00:41:57
"4326232";"06/10/2016 01:01:25";"Recusa Auto.NÃ£o Comparecimento";"2 dia(s)";2016-11-02 00:41:57
"4326101";"29/10/2016 01:02:18";"Matriculado";"53 dia(s)";2016-11-02 00:41:57
"4326075";"08/10/2016 01:01:36";"Matriculado";"32 dia(s)";2016-11-02 00:41:57
"4326065";"08/10/2016 01:01:36";"DesistÃªncia de Vaga na Escola";"24 dia(s)";2016-11-02 00:41:57
"4325937";"04/10/2016 01:01:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4325910";"17/10/2016 01:01:54";"Matriculado";"42 dia(s)";2016-11-02 00:41:57
"4325864";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"46 dia(s)";2016-11-02 00:41:57
"4325861";"19/10/2016 01:01:30";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4325839";"04/10/2016 01:01:13";"NÃ£o Compareceu";"29 dia(s)";2016-11-02 00:41:57
"4325796";"15/10/2016 01:02:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4325783";"21/10/2016 01:01:37";"Matriculado";"46 dia(s)";2016-11-02 00:41:57
"4325750";"20/10/2016 01:01:38";"DesistÃªncia de Vaga na Escola";"45 dia(s)";2016-11-02 00:41:57
"4325742";"26/10/2016 01:01:58";"DesistÃªncia de Vaga na Escola";"51 dia(s)";2016-11-02 00:41:57
"4325740";"17/10/2016 01:01:54";"Matriculado";"42 dia(s)";2016-11-02 00:41:57
"4325711";"21/10/2016 01:01:37";"Matriculado";"46 dia(s)";2016-11-02 00:41:57
"4325667";"28/10/2016 01:02:13";"DesistÃªncia de Vaga na Escola";"53 dia(s)";2016-11-02 00:41:57
"4325641";"27/10/2016 01:07:17";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4325639";"28/10/2016 01:02:13";"Matriculado";"53 dia(s)";2016-11-02 00:41:57
"4325406";"14/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4325284";"07/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"32 dia(s)";2016-11-02 00:41:57
"4325169";"26/10/2016 01:01:58";"Matriculado";"51 dia(s)";2016-11-02 00:41:57
"4325161";"21/10/2016 01:01:37";"Matriculado";"46 dia(s)";2016-11-02 00:41:57
"4325105";"05/10/2016 01:01:14";"Matriculado";"9 dia(s)";2016-11-02 00:41:57
"4324916";"29/10/2016 01:02:18";"Matriculado";"57 dia(s)";2016-11-02 00:41:57
"4324710";"23/10/2016 01:01:23";"Matriculado";"51 dia(s)";2016-11-02 00:41:57
"4324627";"15/10/2016 01:02:13";"Recusa Auto.NÃ£o Comparecimento";"43 dia(s)";2016-11-02 00:41:57
"4324529";"08/10/2016 01:01:36";"Matriculado";"36 dia(s)";2016-11-02 00:41:57
"4324499";"30/10/2016 01:02:19";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"2 dia(s)";2016-11-02 00:41:57
"4324497";"11/10/2016 01:01:19";"Recusa Auto.NÃ£o Comparecimento";"39 dia(s)";2016-11-02 00:41:57
"4324436";"29/10/2016 01:02:18";"Matriculado";"57 dia(s)";2016-11-02 00:41:57
"4324091";"07/10/2016 01:01:17";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4323999";"08/10/2016 01:01:36";"Recusa Auto.NÃ£o Comparecimento";"37 dia(s)";2016-11-02 00:41:57
"4323988";"22/10/2016 01:01:42";"Matriculado";"51 dia(s)";2016-11-02 00:41:57
"4323926";"11/10/2016 01:01:19";"DesistÃªncia de Vaga na Escola";"40 dia(s)";2016-11-02 00:41:57
"4323821";"20/10/2016 01:01:38";"Recusa Auto.NÃ£o Comparecimento";"49 dia(s)";2016-11-02 00:41:57
"4323807";"19/10/2016 01:01:30";"Matriculado";"48 dia(s)";2016-11-02 00:41:57
"4323801";"21/10/2016 01:01:37";"DesistÃªncia de Vaga na Escola";"50 dia(s)";2016-11-02 00:41:57
"4323703";"04/10/2016 01:01:13";"DesistÃªncia de Vaga na Escola";"33 dia(s)";2016-11-02 00:41:57
"4323609";"14/10/2016 01:01:17";"Matriculado";"44 dia(s)";2016-11-02 00:41:57
"4323583";"14/10/2016 01:01:17";"Matriculado";"44 dia(s)";2016-11-02 00:41:57
"4323494";"09/10/2016 01:01:38";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4323491";"09/10/2016 01:04:25";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4323484";"09/10/2016 01:01:38";"Matriculado";"12 dia(s)";2016-11-02 00:41:57
"4323415";"27/10/2016 01:02:55";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4323413";"07/10/2016 01:01:17";"Matriculado";"37 dia(s)";2016-11-02 00:41:57
"4323113";"12/10/2016 01:01:12";"DesistÃªncia de Vaga na Escola";"42 dia(s)";2016-11-02 00:41:57
"4323101";"08/10/2016 01:01:36";"Recusa Auto.NÃ£o Comparecimento";"38 dia(s)";2016-11-02 00:41:57
"4323001";"05/10/2016 01:01:14";"Matriculado";"13 dia(s)";2016-11-02 00:41:57
"4322951";"04/10/2016 01:01:13";"Matriculado";"35 dia(s)";2016-11-02 00:41:57
"4322872";"21/10/2016 01:01:37";"Matriculado";"52 dia(s)";2016-11-02 00:41:57
"4322703";"17/10/2016 01:01:54";"NÃ£o Compareceu";"48 dia(s)";2016-11-02 00:41:57
"4322683";"27/10/2016 01:02:55";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"2 dia(s)";2016-11-02 00:41:57
"4322596";"07/10/2016 01:01:17";"Matriculado";"38 dia(s)";2016-11-02 00:41:57
"4322593";"14/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"45 dia(s)";2016-11-02 00:41:57
"4322560";"11/10/2016 01:01:19";"DesistÃªncia de Vaga na Escola";"42 dia(s)";2016-11-02 00:41:57
"4322484";"04/10/2016 01:01:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4322461";"04/10/2016 01:01:13";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4322431";"26/10/2016 01:01:58";"Matriculado";"57 dia(s)";2016-11-02 00:41:57
"4322373";"22/10/2016 01:01:42";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4322368";"04/10/2016 01:01:13";"Matriculado";"35 dia(s)";2016-11-02 00:41:57
"4322259";"06/10/2016 01:01:25";"DesistÃªncia de Vaga na Escola";"6 dia(s)";2016-11-02 00:41:57
"4322247";"26/10/2016 01:01:58";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4322244";"07/10/2016 01:01:17";"Matriculado";"9 dia(s)";2016-11-02 00:41:57
"4321855";"07/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"39 dia(s)";2016-11-02 00:41:57
"4321729";"19/10/2016 01:01:30";"Matriculado";"51 dia(s)";2016-11-02 00:41:57
"4321692";"20/10/2016 01:01:38";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4321483";"18/10/2016 01:01:43";"Matriculado";"50 dia(s)";2016-11-02 00:41:57
"4321454";"18/10/2016 01:01:43";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4321354";"26/10/2016 01:01:58";"Matriculado";"58 dia(s)";2016-11-02 00:41:57
"4321298";"31/10/2016 01:01:46";"Matriculado";"4 dia(s)";2016-11-02 00:41:57
"4321283";"26/10/2016 01:01:58";"Matriculado";"58 dia(s)";2016-11-02 00:41:57
"4321264";"28/10/2016 01:02:13";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"7 dia(s)";2016-11-02 00:41:57
"4321228";"05/10/2016 01:01:14";"Matriculado";"37 dia(s)";2016-11-02 00:41:57
"4321170";"27/10/2016 01:02:55";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"2 dia(s)";2016-11-02 00:41:57
"4321081";"11/10/2016 01:01:19";"DesistÃªncia de Vaga na Escola";"46 dia(s)";2016-11-02 00:41:57
"4321073";"05/10/2016 01:01:14";"DesistÃªncia de Vaga na Escola";"40 dia(s)";2016-11-02 00:41:57
"4320975";"29/10/2016 01:02:18";"Matriculado";"64 dia(s)";2016-11-02 00:41:57
"4320799";"05/10/2016 01:01:14";"DesistÃªncia de Vaga na Escola";"1 dia(s)";2016-11-02 00:41:57
"4320670";"20/10/2016 01:01:38";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4320638";"26/10/2016 01:01:58";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4320503";"20/10/2016 01:01:38";"Matriculado";"56 dia(s)";2016-11-02 00:41:57
"4320452";"19/10/2016 01:01:30";"Matriculado";"55 dia(s)";2016-11-02 00:41:57
"4320437";"28/10/2016 01:02:13";"Matriculado";"64 dia(s)";2016-11-02 00:41:57
"4319281";"26/10/2016 01:01:58";"Matriculado";"62 dia(s)";2016-11-02 00:41:57
"4318284";"06/10/2016 01:01:25";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4318217";"18/10/2016 01:01:43";"Recusa Auto.NÃ£o Comparecimento";"54 dia(s)";2016-11-02 00:41:57
"4317959";"04/10/2016 01:01:13";"Matriculado";"41 dia(s)";2016-11-02 00:41:57
"4317869";"04/10/2016 01:01:13";"Recusa Auto.NÃ£o Comparecimento";"41 dia(s)";2016-11-02 00:41:57
"4317862";"01/11/2016 01:02:44";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4317842";"15/10/2016 01:02:13";"NÃ£o Compareceu";"29 dia(s)";2016-11-02 00:41:57
"4317826";"15/10/2016 01:02:13";"Matriculado";"52 dia(s)";2016-11-02 00:41:57
"4317802";"26/10/2016 01:01:58";"Matriculado";"63 dia(s)";2016-11-02 00:41:57
"4317733";"26/10/2016 01:01:58";"Matriculado";"8 dia(s)";2016-11-02 00:41:57
"4317670";"18/10/2016 01:01:43";"Matriculado";"55 dia(s)";2016-11-02 00:41:57
"4317637";"12/10/2016 01:01:12";"Recusa Auto.NÃ£o Comparecimento";"49 dia(s)";2016-11-02 00:41:57
"4317612";"05/10/2016 01:01:14";"Recusa Auto.NÃ£o Comparecimento";"9 dia(s)";2016-11-02 00:41:57
"4317594";"08/10/2016 01:01:36";"Matriculado";"10 dia(s)";2016-11-02 00:41:57
"4317566";"22/10/2016 01:01:42";"Matriculado";"2 dia(s)";2016-11-02 00:41:57
"4317370";"27/10/2016 01:07:17";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4317223";"26/10/2016 01:01:58";"Matriculado";"64 dia(s)";2016-11-02 00:41:57
"4317189";"11/10/2016 01:01:19";"Matriculado";"49 dia(s)";2016-11-02 00:41:57
"4317024";"14/10/2016 01:01:17";"DesistÃªncia de Vaga na Escola";"52 dia(s)";2016-11-02 00:41:57
"4317012";"29/10/2016 01:02:18";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"67 dia(s)";2016-11-02 00:41:57
"4316982";"28/10/2016 01:02:13";"Matriculado";"56 dia(s)";2016-11-02 00:41:57
"4316969";"12/10/2016 01:01:12";"Recusa Auto.NÃ£o Comparecimento";"50 dia(s)";2016-11-02 00:41:57
"4316948";"19/10/2016 01:01:30";"Matriculado";"57 dia(s)";2016-11-02 00:41:57
"4316887";"20/10/2016 01:01:38";"Matriculado";"58 dia(s)";2016-11-02 00:41:57
"4316826";"14/10/2016 01:01:17";"Matriculado";"52 dia(s)";2016-11-02 00:41:57
"4316823";"12/10/2016 01:01:12";"Matriculado";"1 dia(s)";2016-11-02 00:41:57
"4316756";"26/10/2016 14:12:53";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"9 dia(s)";2016-11-02 00:41:57
"4316744";"07/10/2016 01:04:12";"Matriculado";"45 dia(s)";2016-11-02 00:41:57
"4316695";"19/10/2016 01:01:30";"Matriculado";"57 dia(s)";2016-11-02 00:41:57
"4316560";"14/10/2016 01:01:17";"DeterminaÃ§Ã£o Legal: 110061699720168260010 - Matriculado";"52 dia(s)";2016-11-02 00:41:57
"4316302";"04/10/2016 01:01:13";"DeterminaÃ§Ã£o Legal: 110061595320168260010 - Matriculado";"43 dia(s)";2016-11-02 00:41:57
"4316187";"19/10/2016 01:01:30";"DesistÃªncia de Vaga na Escola";"58 dia(s)";2016-11-02 00:41:57
"4316118";"27/10/2016 01:02:55";"Matriculado";"66 dia(s)";2016-11-02 00:41:57
"4316074";"22/10/2016 01:01:42";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"8 dia(s)";2016-11-02 00:41:57
"4315829";"08/10/2016 01:04:34";"DesistÃªncia de Vaga na Escola";"47 dia(s)";2016-11-02 00:41:57
"4315807";"18/10/2016 01:01:43";"Matriculado";"57 dia(s)";2016-11-02 00:41:57
"4315707";"08/10/2016 01:01:36";"DesistÃªncia de Vaga na Escola";"47 dia(s)";2016-11-02 00:41:57
"4315699";"11/10/2016 01:01:19";"Matriculado";"50 dia(s)";2016-11-02 00:41:57
"4315642";"04/10/2016 01:01:13";"Matriculado";"20 dia(s)";2016-11-02 00:41:57
"4315339";"06/10/2016 01:01:25";"Matriculado";"48 dia(s)";2016-11-02 00:41:57
"4315322";"15/10/2016 01:05:16";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4315289";"15/10/2016 01:02:13";"Matriculado";"57 dia(s)";2016-11-02 00:41:57
"4315207";"19/10/2016 01:01:30";"Matriculado";"61 dia(s)";2016-11-02 00:41:57
"4315110";"12/10/2016 01:01:12";"Matriculado";"42 dia(s)";2016-11-02 00:41:57
"4315033";"28/10/2016 01:05:55";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"1 dia(s)";2016-11-02 00:41:57
"4315001";"08/10/2016 01:01:36";"Recusa Auto.NÃ£o Comparecimento";"1 dia(s)";2016-11-02 00:41:57
"4314985";"22/10/2016 01:01:42";"Matriculado";"64 dia(s)";2016-11-02 00:41:57
"4314965";"12/10/2016 01:01:12";"DesistÃªncia de Vaga na Escola";"54 dia(s)";2016-11-02 00:41:57
"4314957";"19/10/2016 01:04:15";"Matriculado";"61 dia(s)";2016-11-02 00:41:57
"4314829";"01/11/2016 01:02:44";"Aguardando EfetivaÃ§Ã£o de MatrÃ­cula";"75 dia(s)";2016-11-02 00:41:57
